cohort	representation	cell_tech_id	tumour_id	n_methods	p_consensus	sample_id	cell_line	cell_line_canonical	cell_line_display
nbl	kTotal_euc	NG-A0611_SIMA_libLAB6086	TARGET-30-PASWYR-01A-01R	4	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
nbl	kTotal_euc	NG-A0611_SIMA_libLAB6086	TARGET-30-PASXGP-01A-01R	4	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
nbl	kTotal_euc	NG-A0611_SIMA_libLAB6086	TARGET-30-PASXHE-01A-01R	4	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
nbl	kTotal_euc	NG-A0611_SIMA_libLAB6086	TARGET-30-PATDXG-01A-01R	4	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
nbl	kTotal_euc	NG-A0611_SIMA_libLAB6086	TARGET-30-PATHVK-01A-01R	4	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
nbl	kTotal_euc	NG-A0611_SIMA_libLAB6086	TARGET-30-PATNKP-02A-01R	4	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
nbl	kTotal_euc	NG-A0611_SIMA_libLAB6086	TARGET-30-PATYIL-02A-01R	4	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
nbl	kTotal_euc	NG-A0611_SIMA_libLAB6086	TARGET-30-PAUDDK-02A-01R	4	1	NG-A0611_SIMA_libLAB6086	SIMA	SIMA	SIMA
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	GSE100148_SRR5710452	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	GSE100148_SRR5710457	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	GSE100148_SRR5710462	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	GSE100148_SRR5710467	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	GSE49711_SRR5710452	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	GSE49711_SRR5710457	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	GSE49711_SRR5710462	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	GSE49711_SRR5710467	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PAISNS-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PAIXIF-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PALKUC-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PALUYS-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PAMEZH-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PANJLH-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PANNMS-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PANRVJ-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PAPEFE-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PAPUEB-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PAPUWY-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PAPVXS-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PAPZYP-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PARHAM-02A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PARZCJ-02A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PASCTR-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PASGAP-02A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PASYPX-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PATDXG-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PATNKP-02A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PATYIL-02A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A0611_SKNBE2_libLAB6076	TARGET-30-PAUDDK-01A-01R	4	1	NG-A0611_SKNBE2_libLAB6076	SK_N_BE_2	SK_N_BE_2	SK_N_BE_2
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	GSE100148_SRR5710452	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	GSE100148_SRR5710457	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	GSE100148_SRR5710462	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	GSE100148_SRR5710467	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	GSE49711_SRR5710452	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	GSE49711_SRR5710457	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	GSE49711_SRR5710462	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	GSE49711_SRR5710467	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PAIXIF-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PALKUC-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PANJLH-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PANNMS-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PANRVJ-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PANZVU-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PAPTAN-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PAPTDH-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PARBAJ-02A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PARHAM-02A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PARNNC-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PARZCJ-02A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PASCTR-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PASFIC-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PASGAP-02A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PASYPX-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PATEKG-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PATGJU-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PATNKP-02A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PATYIL-02A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PAUDDK-01A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
nbl	kTotal_euc	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	TARGET-30-PAUDDK-02A-01R	4	1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T	CCLF_PEDS_0051_T
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE196420_SRR17960481	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131244	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131246	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131247	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131250	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131253	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131256	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131257	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131259	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131260	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131261	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131263	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131265	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131267	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131274	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131275	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131276	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131277	2	1	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE196420_SRR17960499	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE196420_SRR17960500	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE196420_SRR17960504	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE196420_SRR17960507	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE196420_SRR17960508	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE196420_SRR17960512	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131236	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131237	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131238	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131239	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131240	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131241	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131242	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131243	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131245	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131248	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131251	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131252	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131254	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131255	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131266	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131271	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131272	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_13_lib628469_10098_1	GSE268136_SRR29131273	1	0.5	NG-30919_RBL_13_lib628469_10098_1	RBL_13	RBL_13	RBL_13
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE268136_SRR29131245	2	1	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE268136_SRR29131248	2	1	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE268136_SRR29131251	2	1	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE268136_SRR29131266	2	1	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE268136_SRR29131268	2	1	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE268136_SRR29131272	2	1	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE268136_SRR29131273	2	1	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE111168_SRR6785775	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE111168_SRR6785776	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE111168_SRR6785777	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE111168_SRR6785778	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE111168_SRR6785779	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE111168_SRR6785780	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE196420_SRR17960497	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE196420_SRR17960499	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE196420_SRR17960500	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE196420_SRR17960501	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE196420_SRR17960502	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE196420_SRR17960503	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE196420_SRR17960505	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE196420_SRR17960506	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
rbl	Entropy_corr	NG-30919_RBL_14_lib628470_10098_1	GSE196420_SRR17960509	1	0.5	NG-30919_RBL_14_lib628470_10098_1	RBL_14	RBL_14	RBL_14
