Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
NG-29643_MCF_7_lib581315_7997_4_2	(1, 0.06269779286975638)	(2, 0.007847967957017907)	(3, 0.0001873286369970576)	(4, 0.00018953250331467004)	(5, 0.006463939909557293)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 1.0137785061017233e-05)	(20, 3.9228820453501475e-05)	(25, 6.787908258246323e-05)	(30, 0.0013646340238656243)	(35, 6.787908258246323e-05)	(40, 0.00017763162519956286)	(45, 0.00015206677591525852)	(50, 0.00033102072090538884)	(55, 0.000592840039437747)	(60, 0.00033498768027709125)	(65, 0.0005024815204156368)	(70, 0.0002741609699109878)	(75, 0.0017710269728333586)	(80, 0.0036712005118788066)	(85, 0.0007166973264875662)	(90, 0.0005434734339232282)	(95, 0.0009093152426468937)	(100, 0.0010212716515816058)	(105, 0.003584368178964876)	(110, 0.0008299760552128458)	(115, 0.010640707354696395)	(120, 0.0013853503672511813)	(125, 0.0018045257408610676)	(130, 0.0043350050467436734)	(135, 0.001582816789309256)	(140, 0.000971905046067087)	(145, 0.001962763342465641)	(150, 0.007530611207281716)
NG-29643_MDA_MB_231_lib581314_8005_3_1	(1, 0.004040935058838383)	(2, 0.17822167051965312)	(3, 0.0023104867920152477)	(4, 0.040249839993955996)	(5, 0.0)	(6, 0.0)	(7, 0.00035043994230356794)	(8, 3.6252407824507025e-05)	(9, 0.0)	(10, 0.0)	(15, 0.0007574336408133667)	(20, 0.0)	(25, 0.0)	(30, 0.0)	(35, 0.0001377591497331267)	(40, 2.0301348381723932e-05)	(45, 5.800385251921124e-06)	(50, 0.0)	(55, 4.688644745302909e-05)	(60, 6.283750689581218e-06)	(65, 4.930327464132955e-05)	(70, 7.443827739965442e-05)	(75, 2.4168271883004682e-06)	(80, 0.00017932857737189473)	(85, 0.00232305429339441)	(90, 0.00014210943867206752)	(95, 0.0006293417998334419)	(100, 9.667308753201874e-07)	(105, 1.4017597692142715e-05)	(110, 2.0301348381723932e-05)	(115, 0.00019962992575361867)	(120, 9.667308753201874e-07)	(125, 2.8518560821945524e-05)	(130, 0.0)	(135, 0.0)	(140, 0.00011020731978650137)	(145, 0.0)	(150, 0.0)
NG-29643_MDA_MB_231_lib581314_8005_3_2	(1, 0.001781201637777445)	(2, 0.05975846905791738)	(3, 0.0010223179006510982)	(4, 7.733847002561498e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.00031032061097778014)	(20, 0.0)	(25, 4.253615851408824e-05)	(30, 5.800385251921124e-06)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 1.4984328567462902e-05)	(90, 0.00046644764734199033)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 9.667308753201874e-07)	(145, 0.0)	(150, 0.0)
NG-29643_MDA_MB_453_lib581289_7997_4_1	(1, 0.004364717678471157)	(2, 0.14165705244913934)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.017220540305317143)	(10, 2.803887159617445e-06)	(15, 0.00020234719001905894)	(20, 2.1496468223733747e-05)	(25, 0.0)	(30, 0.0001556157373587682)	(35, 0.0024949922575329235)	(40, 6.589134825100996e-05)	(45, 0.00029440815175983177)	(50, 0.0014683022425863355)	(55, 0.003861419933319825)	(60, 6.962986446383322e-05)	(65, 2.056183917052793e-05)	(70, 0.0)	(75, 0.0013253039974458459)	(80, 0.0)	(85, 0.002188433928081416)	(90, 0.0)	(95, 0.0)	(100, 1.7757952010910486e-05)	(105, 0.0)	(110, 0.0036254260973853565)	(115, 0.0005925548197324868)	(120, 7.0097178990436135e-06)	(125, 2.056183917052793e-05)	(130, 1.2617492218278504e-05)	(135, 0.0005065689468375517)	(140, 2.3365726330145376e-06)	(145, 2.3365726330145376e-06)	(150, 0.0013119855334376629)
NG-29643_MDA_MB_453_lib581289_7997_4_2	(1, 0.06312250968088773)	(2, 0.00815697506185375)	(3, 0.00016589665694403217)	(4, 0.00016122351167800308)	(5, 0.0068111092252373774)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 8.878976005455243e-06)	(20, 3.1310073282394804e-05)	(25, 6.729329183081869e-05)	(30, 0.0014458711453093959)	(35, 6.869523541062741e-05)	(40, 0.00016776591505044381)	(45, 0.00013598852724144609)	(50, 0.00032431628146241783)	(55, 0.0006037703683709566)	(60, 0.00032805479767524106)	(65, 0.0004944187691458762)	(70, 0.0002486113281527468)	(75, 0.0018832775422097173)	(80, 0.003825904029298004)	(85, 0.0006958313301117292)	(90, 0.0005364770765401378)	(95, 0.0009374329403654325)	(100, 0.0010701502659206583)	(105, 0.003738048898296657)	(110, 0.0008593914144227469)	(115, 0.01048560334791604)	(120, 0.0014519462341552336)	(125, 0.001904774010433451)	(130, 0.004512389068877675)	(135, 0.001641208617429411)	(140, 0.001010801321042089)	(145, 0.00205571660252619)	(150, 0.007675641099452756)
NG-29643_MFM_223_lib581297_7997_4_1	(1, 0.004079925543828513)	(2, 0.14196016960339394)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.01685315490985822)	(10, 2.4696885858526113e-06)	(15, 0.00019658721143386786)	(20, 1.926357096965037e-05)	(25, 0.0)	(30, 0.00015608431862588503)	(35, 0.0024642552709637357)	(40, 6.964521812104364e-05)	(45, 0.000278086934767004)	(50, 0.0014744040857540088)	(55, 0.0038082597993847264)	(60, 7.55724707270899e-05)	(65, 2.3709010424185067e-05)	(70, 0.0)	(75, 0.0012832501892090168)	(80, 0.0)	(85, 0.0022271651667218847)	(90, 9.878754343410444e-07)	(95, 0.0)	(100, 1.3336318363604101e-05)	(105, 0.0)	(110, 0.0035341243663550865)	(115, 0.0005788950045238521)	(120, 7.903003474728355e-06)	(125, 2.272113498984402e-05)	(130, 1.6793882383797756e-05)	(135, 0.0004899862154331581)	(140, 2.4696885858526113e-06)	(145, 1.975750868682089e-06)	(150, 0.0013101697947948102)
NG-29643_MFM_223_lib581297_7997_4_2	(1, 0.06294742267621135)	(2, 0.008016609149677577)	(3, 0.00016052975808041972)	(4, 0.00018522664393894584)	(5, 0.006678037936145461)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 7.409065757557834e-06)	(20, 2.8154449878719765e-05)	(25, 6.22361523634858e-05)	(30, 0.0013617862862391299)	(35, 6.026040149480371e-05)	(40, 0.00016102369579759025)	(45, 0.000133363183636041)	(50, 0.00030624138464572376)	(55, 0.000577907129089511)	(60, 0.00030475957149421224)	(65, 0.00045294088664536887)	(70, 0.00023462041565599806)	(75, 0.0017510092073695013)	(80, 0.0036536572939103533)	(85, 0.0007132460635942341)	(90, 0.0005433314888875745)	(95, 0.0008955090812301569)	(100, 0.0009952845000986022)	(105, 0.0035632666916681475)	(110, 0.0007967215377960524)	(115, 0.01053667938268158)	(120, 0.0014259981894712977)	(125, 0.0017949696641976778)	(130, 0.004330845904151139)	(135, 0.00157961281951133)	(140, 0.0009488543546845733)	(145, 0.00194858429423771)	(150, 0.007602936311547264)
NG-29643_SK_BR_3_lib581307_7997_4_1	(1, 0.0042357834955625605)	(2, 0.14043639327549678)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.017080004537378964)	(10, 2.8814853711309935e-06)	(15, 0.000220433630891521)	(20, 1.53679219793653e-05)	(25, 0.0)	(30, 0.00014551501124211518)	(35, 0.0025035305399509784)	(40, 7.491861964940583e-05)	(45, 0.0002742213578192996)	(50, 0.0015103785820344958)	(55, 0.0037910742532846773)	(60, 6.915564890714385e-05)	(65, 2.2571635407192785e-05)	(70, 0.0)	(75, 0.0012861029706481336)	(80, 0.0)	(85, 0.0022197042308945755)	(90, 9.604951237103313e-07)	(95, 0.0)	(100, 1.8729654912351458e-05)	(105, 0.0)	(110, 0.0036023369614755973)	(115, 0.0006055921754993638)	(120, 6.723465865972319e-06)	(125, 1.9690150036061787e-05)	(130, 1.9690150036061787e-05)	(135, 0.0004970562265200964)	(140, 2.401237809275828e-06)	(145, 3.3617329329861593e-06)	(150, 0.0013302857463388087)
NG-29643_SK_BR_3_lib581307_7997_4_2	(1, 0.0626242820659136)	(2, 0.008106578844115194)	(3, 0.00014407426855654967)	(4, 0.00015127798198437715)	(5, 0.0067955030002505926)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 1.104569392266881e-05)	(20, 3.553831957728225e-05)	(25, 6.339267816488185e-05)	(30, 0.0014162500599108833)	(35, 6.435317328859219e-05)	(40, 0.00016808664664930796)	(45, 0.00013975204049985319)	(50, 0.0003284893323089333)	(55, 0.0006027106901282329)	(60, 0.0003313708176800643)	(65, 0.0005028191972623584)	(70, 0.00026077442608735493)	(75, 0.0018431901424001255)	(80, 0.003785311282542415)	(85, 0.0007357392647621137)	(90, 0.0005642908851798196)	(95, 0.0009408049736742694)	(100, 0.001058465626328785)	(105, 0.003716635881197127)	(110, 0.0008543604125403395)	(115, 0.010536151259540478)	(120, 0.001452748874611876)	(125, 0.0019123457913072695)	(130, 0.004488873960660233)	(135, 0.0016606960688951625)	(140, 0.000994592700602048)	(145, 0.002024243473219523)	(150, 0.007675556657350184)
NG-29643_T_47D_lib581309_8005_3_1	(1, 0.003783533489278998)	(2, 0.1802103156880428)	(3, 0.002085915521936669)	(4, 0.040266929945036244)	(5, 0.0)	(6, 0.0)	(7, 0.0003148998461039466)	(8, 2.8412016189829776e-05)	(9, 0.0)	(10, 0.0)	(15, 0.0007434477569672124)	(20, 0.0)	(25, 0.0)	(30, 0.0)	(35, 0.00014348068175864035)	(40, 2.4623747364519136e-05)	(45, 7.576537650621273e-06)	(50, 0.0)	(55, 4.97210283322021e-05)	(60, 3.7882688253106363e-06)	(65, 4.214449068158083e-05)	(70, 8.239484695050635e-05)	(75, 3.3147352221468063e-06)	(80, 0.00017378683236112544)	(85, 0.0022876408368844607)	(90, 0.00013685121131434673)	(95, 0.0006709971156831464)	(100, 1.4206008094914886e-06)	(105, 2.08354785392085e-05)	(110, 2.3203146555027647e-05)	(115, 0.0001941487772971701)	(120, 0.0)	(125, 2.3676680158191475e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0001089127287276808)	(145, 4.7353360316382954e-07)	(150, 0.0)
NG-29643_T_47D_lib581309_8005_3_2	(1, 0.0018680900644813076)	(2, 0.06021690064632838)	(3, 0.0009707438864858505)	(4, 8.760371658530846e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.00030353503962801475)	(20, 0.0)	(25, 4.640629311005529e-05)	(30, 8.050071253785101e-06)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 4.7353360316382954e-07)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 1.2311873682259568e-05)	(90, 0.0004574334606562593)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 2.3676680158191477e-06)	(145, 0.0)	(150, 0.0)
NG-30919_HS_578T_B_lib628473_10098_2_1	(1, 0.0014185301796585633)	(2, 0.011205244443351312)	(3, 6.863855708025305e-05)	(4, 0.0)	(5, 0.00018589609209235204)	(6, 0.0007750437070311908)	(7, 0.0)	(8, 4.003915829681428e-05)	(9, 0.0)	(10, 3.832319436980796e-05)	(15, 0.0)	(20, 0.007376928922200197)	(25, 0.0032677673049957144)	(30, 7.435843683694082e-06)	(35, 0.0)	(40, 0.0023663142553417243)	(45, 0.00249443956189153)	(50, 0.00042899098175158164)	(55, 0.0)	(60, 0.0004598783324376955)	(65, 8.86581362286602e-05)	(70, 0.000919756664875391)	(75, 0.0017165359149819953)	(80, 0.0015723949451134638)	(85, 0.0019298874299064485)	(90, 4.575903805350204e-06)	(95, 3.2031326637451426e-05)	(100, 0.001521488015278943)	(105, 0.0)	(110, 2.116355509974469e-05)	(115, 0.0012160464362718166)	(120, 0.004675429713116571)	(125, 0.0)	(130, 0.0)	(135, 0.0013487476466269726)	(140, 2.6311446880763676e-05)	(145, 7.321446088560326e-05)	(150, 0.0024409586861664995)
NG-30919_HS_578T_B_lib628473_10098_2_2	(1, 0.2800252933082841)	(2, 0.0)	(3, 0.0)	(4, 4.2899098175158165e-05)	(5, 0.04745498240135996)	(6, 6.291867732356531e-05)	(7, 0.0)	(8, 1.4299699391719387e-05)	(9, 1.143975951337551e-05)	(10, 0.0001727403686519702)	(15, 0.0002007677794597402)	(20, 0.0001613006091385947)	(25, 0.000489049719196803)	(30, 0.002368602207244399)	(35, 0.001580402776772827)	(40, 7.550241278827835e-05)	(45, 0.001717107902957664)	(50, 0.002155822680295615)	(55, 1.372771141605061e-05)	(60, 0.009331983823036072)	(65, 0.0)	(70, 0.0)	(75, 0.0006686539435567986)	(80, 0.0001075337394257298)	(85, 0.0026986392692052827)	(90, 0.0032237242308692186)	(95, 0.0014785889171037847)	(100, 0.0005067813464425351)	(105, 0.0011365401076538569)	(110, 0.00025510663714827387)	(115, 0.0007453003322964145)	(120, 0.0007327165968317014)	(125, 0.0040164995651461415)	(130, 0.0005496804446176932)	(135, 0.00020991958707044058)	(140, 0.0013973666245588187)	(145, 0.001559239221673082)	(150, 0.0006077372241480739)
NG-30919_MDA_MB_468_B_lib628474_10098_2_1	(1, 0.0013782979980792014)	(2, 0.01140564719215876)	(3, 6.475225494331819e-05)	(4, 0.0)	(5, 0.0002528421383500996)	(6, 0.0008294455514167901)	(7, 3.0834407115865804e-06)	(8, 3.700128853903896e-05)	(9, 0.0)	(10, 4.19347936775775e-05)	(15, 0.0)	(20, 0.007262736252071032)	(25, 0.0032320625538850537)	(30, 6.166881423173161e-06)	(35, 0.0)	(40, 0.002347115069659705)	(45, 0.002485253213538784)	(50, 0.0004544991608878619)	(55, 0.0)	(60, 0.0005087677174117858)	(65, 8.510296363978961e-05)	(70, 0.0009441495458878109)	(75, 0.0017964125585703417)	(80, 0.0016514908451257726)	(85, 0.001894465973198795)	(90, 5.550193280855845e-06)	(95, 2.651759011964459e-05)	(100, 0.0015441871083625594)	(105, 0.0)	(110, 1.91173324118368e-05)	(115, 0.0012105588233688915)	(120, 0.0048823200227261915)	(125, 0.0)	(130, 0.0)	(135, 0.00133266307554772)	(140, 3.268447154281775e-05)	(145, 8.510296363978961e-05)	(150, 0.002440543323220778)
NG-30919_MDA_MB_468_B_lib628474_10098_2_2	(1, 0.28080586216347825)	(2, 0.0)	(3, 0.0)	(4, 4.933505138538529e-05)	(5, 0.04794750306517132)	(6, 5.2418492096971874e-05)	(7, 0.0)	(8, 0.0)	(9, 3.0834407115865804e-06)	(10, 0.0001757561205604351)	(15, 0.00021954097866496453)	(20, 0.00014368833715993465)	(25, 0.0005130845344080069)	(30, 0.0022872963198549254)	(35, 0.0015620710644897616)	(40, 7.091913636649134e-05)	(45, 0.001730426927342389)	(50, 0.0022558452245967425)	(55, 9.867010277077057e-06)	(60, 0.009505014337536793)	(65, 0.0)	(70, 0.0)	(75, 0.0006728067632681919)	(80, 0.00012457100474809785)	(85, 0.002712194449911556)	(90, 0.003398568352310729)	(95, 0.0014738846601383855)	(100, 0.000497667330850074)	(105, 0.001106338527317265)	(110, 0.0002639425249118113)	(115, 0.000760993167619568)	(120, 0.0007616098557618854)	(125, 0.003996139162216208)	(130, 0.0005488524466624113)	(135, 0.00023495818222289745)	(140, 0.0013955652660640864)	(145, 0.0015559041830665885)	(150, 0.0006367305069426289)
NG-30919_RBL_13_lib628469_10098_1_1	(1, 0.003469931294735151)	(2, 0.004499448447647563)	(3, 1.4588299737625262e-05)	(4, 0.0)	(5, 0.0004668255916040084)	(6, 0.0005918681607836535)	(7, 0.0)	(8, 0.0001646393827531994)	(9, 0.0)	(10, 4.1680856393215035e-07)	(15, 0.0)	(20, 0.007326660936799339)	(25, 0.0029893510205213822)	(30, 0.0)	(35, 0.0)	(40, 0.0021415624014833883)	(45, 0.002126140484617899)	(50, 0.0003759613246667996)	(55, 0.0)	(60, 0.00023299598723807203)	(65, 0.0)	(70, 0.0007173275385272308)	(75, 0.001494258701696759)	(80, 0.0010107607675354645)	(85, 0.0014217340115725648)	(90, 0.0)	(95, 8.752979842575157e-06)	(100, 0.0012408390948260115)	(105, 0.0)	(110, 6.2521284589822545e-06)	(115, 0.0008498726618576545)	(120, 0.0042743718231242015)	(125, 0.0)	(130, 0.0)	(135, 0.0011558101477838528)	(140, 0.0)	(145, 0.00012087448354032358)	(150, 0.0033480147897849977)
NG-30919_RBL_13_lib628469_10098_1_2	(1, 0.2790679218523123)	(2, 0.0)	(3, 0.0)	(4, 4.168085639321503e-06)	(5, 0.04511952704565527)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 4.168085639321503e-06)	(10, 2.834298234738622e-05)	(15, 3.3344685114572026e-05)	(20, 0.00019590002504811063)	(25, 0.00010795341805842692)	(30, 0.0028543050458073654)	(35, 0.0009586596970439457)	(40, 2.792617378345407e-05)	(45, 0.0010086767247158037)	(50, 0.001885225134665116)	(55, 0.0)	(60, 0.008184036152807772)	(65, 0.0)	(70, 0.0)	(75, 0.00033928217104077035)	(80, 1.0837022662235908e-05)	(85, 0.0025300279830681523)	(90, 0.0029914350633410427)	(95, 0.001175816958852596)	(100, 5.043383623579019e-05)	(105, 0.0006022883748819573)	(110, 0.00041847579818787893)	(115, 0.00041222366972889666)	(120, 0.000732332646828788)	(125, 0.004297713102704402)	(130, 0.0001408812946090668)	(135, 0.0005439351759314562)	(140, 0.0006814820020290658)	(145, 0.001466749336477237)	(150, 0.0012566778202554333)
NG-30919_RBL_14_lib628470_10098_1_1	(1, 0.003544855513559455)	(2, 0.004528829196280095)	(3, 1.0626065688127861e-05)	(4, 0.0)	(5, 0.00045692082458949807)	(6, 0.0005801831865717813)	(7, 0.0)	(8, 0.00018064311669817366)	(9, 0.0)	(10, 3.82538364772603e-06)	(15, 0.0)	(20, 0.007335810708455951)	(25, 0.0029744483074207514)	(30, 4.2504262752511453e-07)	(35, 0.0)	(40, 0.0021137369866823944)	(45, 0.002101410750484166)	(50, 0.0003366337609998907)	(55, 0.0)	(60, 0.0002142214842726577)	(65, 4.2504262752511453e-07)	(70, 0.0007378740013835988)	(75, 0.0015135767966169328)	(80, 0.0009457198462433799)	(85, 0.0014430197204477638)	(90, 0.0)	(95, 8.075809922977175e-06)	(100, 0.0011960699538556723)	(105, 0.0)	(110, 5.525554157826489e-06)	(115, 0.0008139566317105943)	(120, 0.004329059161343291)	(125, 0.0)	(130, 0.0)	(135, 0.0010983101495248958)	(140, 0.0)	(145, 0.00010541057162622839)	(150, 0.003219697903502742)
NG-30919_RBL_14_lib628470_10098_1_2	(1, 0.28080866230074214)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.04561557478599529)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 4.250426275251145e-06)	(10, 2.8902898671707785e-05)	(15, 3.400341020200916e-05)	(20, 0.00017766781830549786)	(25, 0.00010328535848860283)	(30, 0.00282058287625666)	(35, 0.0009112913934138456)	(40, 2.6352642906557097e-05)	(45, 0.0009567709545590327)	(50, 0.0019428698504172985)	(55, 0.0)	(60, 0.008260703465950599)	(65, 0.0)	(70, 0.0)	(75, 0.0003162317148786852)	(80, 6.8006820404018325e-06)	(85, 0.002457596472350212)	(90, 0.0030641323018285507)	(95, 0.0011748178224794165)	(100, 3.740375122221007e-05)	(105, 0.0005814583144543566)	(110, 0.0004016652830112332)	(115, 0.0003999651125011327)	(120, 0.0006957947812586124)	(125, 0.0041692431333938485)	(130, 0.00012878791614010968)	(135, 0.0005155767071879639)	(140, 0.0006154617246563658)	(145, 0.0014060410118530789)	(150, 0.0011911819636391335)
NG-30919_RBL_15_lib626622_10098_2_1	(1, 0.0015077537378205101)	(2, 0.01106701396784078)	(3, 7.614917867780353e-05)	(4, 0.0)	(5, 0.00018275802882672848)	(6, 0.0008122579058965711)	(7, 0.0)	(8, 4.061289529482855e-05)	(9, 0.0)	(10, 2.741370432400927e-05)	(15, 0.0)	(20, 0.007354995337893451)	(25, 0.0033221348351169756)	(30, 4.0612895294828545e-06)	(35, 0.0)	(40, 0.0024327124281602304)	(45, 0.002565719660250794)	(50, 0.0004040983081835441)	(55, 0.0)	(60, 0.0004761861973318648)	(65, 8.630240250151068e-05)	(70, 0.0009696328751640317)	(75, 0.0017961052944137927)	(80, 0.001632638390852108)	(85, 0.0019311431712690974)	(90, 6.091934294224283e-06)	(95, 3.8582250530087125e-05)	(100, 0.0015270448630855535)	(105, 0.0)	(110, 1.4214513353189994e-05)	(115, 0.0012183868588448565)	(120, 0.004804505513378217)	(125, 0.0)	(130, 0.0)	(135, 0.0013645932819062393)	(140, 1.7260480500302135e-05)	(145, 7.716450106017425e-05)	(150, 0.0023530096211441293)
NG-30919_RBL_15_lib626622_10098_2_2	(1, 0.2821733198965569)	(2, 0.0)	(3, 0.0)	(4, 1.0153223823707138e-05)	(5, 0.04799428901466364)	(6, 5.0766119118535695e-05)	(7, 0.0)	(8, 5.076611911853569e-06)	(9, 0.0)	(10, 0.0001462064230613828)	(15, 0.00019595721979754775)	(20, 0.0001908806078856942)	(25, 0.0004538491049197091)	(30, 0.0023636705061590214)	(35, 0.0016072553312928399)	(40, 8.224111297202781e-05)	(45, 0.0017504157872071107)	(50, 0.002282444715569365)	(55, 6.091934294224283e-06)	(60, 0.009362287687840351)	(65, 0.0)	(70, 0.0)	(75, 0.0006234079427756183)	(80, 8.833304726625209e-05)	(85, 0.0026408535165462267)	(90, 0.003359701763264692)	(95, 0.00142246665770137)	(100, 0.0004457265258607433)	(105, 0.0010691344686363617)	(110, 0.0002487539836808249)	(115, 0.0007086950228947582)	(120, 0.0007249401810126896)	(125, 0.004057228239953372)	(130, 0.0005127378030972105)	(135, 0.00022438624650392776)	(140, 0.00133717957758223)	(145, 0.0014925239020849492)	(150, 0.0006142700413342818)
NG-30919_RBL_15_lib626622_10102_4_1	(1, 0.011925244016793679)	(2, 0.0005463135348007575)	(3, 0.003558842455273506)	(4, 0.0022945168461631815)	(5, 0.0005775314510750865)	(6, 0.004206614217965833)	(7, 0.0010067777998471101)	(8, 0.002193058618271612)	(9, 0.0)	(10, 0.0007273774491918656)	(15, 0.019856155646286962)	(20, 0.019973222832315694)	(25, 0.06450089771020487)	(30, 0.05393207215553078)	(35, 0.03032508386888319)	(40, 0.12767503397875074)	(45, 7.336210324467315e-05)	(50, 0.00016077226881279434)	(55, 0.020936295549378744)	(60, 0.06322564583039852)	(65, 0.021320275919552992)	(70, 0.04087517867379268)	(75, 0.06297434160439018)	(80, 0.000187307497645974)	(85, 0.021730791518560416)	(90, 0.08305994893529346)	(95, 0.021214135004220272)	(100, 1.56089581371645e-06)	(105, 8.74101655681212e-05)	(110, 0.0)	(115, 0.04211609084569725)	(120, 0.2105164575001239)	(125, 0.2265999279646582)	(130, 0.02095970898658449)	(135, 4.99486660389264e-05)	(140, 8.74101655681212e-05)	(145, 0.12716618194347917)	(150, 4.68268744114935e-05)
NG-30919_RBL_15_lib626622_10102_4_2	(1, 7.80447906858225e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.00039022395342911255)	(7, 0.0)	(8, 0.6211584890684613)	(9, 0.10276157589602249)	(10, 0.020123068830432474)	(15, 0.0011519411105227401)	(20, 4.37050827840606e-05)	(25, 0.042334616259617555)	(30, 7.804479068582251e-05)	(35, 4.526597859777705e-05)	(40, 0.021287497107464946)	(45, 0.10314711716201046)	(50, 0.020930051966123877)	(55, 0.0003855412659879632)	(60, 0.00022008630973401944)	(65, 0.0)	(70, 0.04263586915166483)	(75, 0.06402794627864879)	(80, 2.653522883317965e-05)	(85, 2.49743330194632e-05)	(90, 4.68268744114935e-06)	(95, 1.3533388146791325)	(100, 0.021245352920494603)	(105, 0.4442434357502114)	(110, 0.0212547182953769)	(115, 0.06452431114741061)	(120, 1.3525552449806468)	(125, 5.775314510750865e-05)	(130, 6.2435832548658e-06)	(135, 0.0008850279263772271)	(140, 1.5967823693696048)	(145, 0.061700650620397555)	(150, 0.0)
NG-30919_RBL_18_lib626623_10098_1_1	(1, 0.003482057398485734)	(2, 0.004313977515857941)	(3, 1.1435328073844775e-05)	(4, 0.0)	(5, 0.0005002956032307089)	(6, 0.0005917782278214671)	(7, 0.0)	(8, 0.00020297707331074475)	(9, 0.0)	(10, 1.7152992110767163e-06)	(15, 0.0)	(20, 0.007312892303223734)	(25, 0.0029926253569251774)	(30, 0.0)	(35, 0.0)	(40, 0.0021275427881388203)	(45, 0.0021229686569092824)	(50, 0.00039051645372179905)	(55, 0.0)	(60, 0.000251577217624585)	(65, 5.717664036922387e-07)	(70, 0.0007530163536626785)	(75, 0.0015729293765573487)	(80, 0.0010291795266460296)	(85, 0.001408260652293984)	(90, 0.0)	(95, 9.14826245907582e-06)	(100, 0.001226438935919852)	(105, 0.0)	(110, 1.0291795266460297e-05)	(115, 0.0008330636501795918)	(120, 0.004235073752148412)	(125, 0.0)	(130, 0.0)	(135, 0.0011343845449254017)	(140, 0.0)	(145, 0.00011892741196798567)	(150, 0.003223333100814996)
NG-30919_RBL_18_lib626623_10098_1_2	(1, 0.28141770623328294)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.044609214816068464)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 3.144715220307313e-05)	(15, 2.5729488166150746e-05)	(20, 0.00018124994997043969)	(25, 0.00010692031749044864)	(30, 0.0027673493938704355)	(35, 0.0009405557340737327)	(40, 1.886829132184388e-05)	(45, 0.000996588841635572)	(50, 0.0017982053396120908)	(55, 0.0)	(60, 0.008117367633218714)	(65, 0.0)	(70, 0.0)	(75, 0.00031104092360857786)	(80, 1.0291795266460297e-05)	(85, 0.002491186220887084)	(90, 0.0029731852991996413)	(95, 0.0011395304425586318)	(100, 3.8308349047379995e-05)	(105, 0.0005894911622066981)	(110, 0.0004053823802177972)	(115, 0.00040938474504364293)	(120, 0.0007215692014596053)	(125, 0.004139016996328116)	(130, 0.0001280756744270615)	(135, 0.0005168768289377837)	(140, 0.0006621054954756124)	(145, 0.0014185524475604444)	(150, 0.001233586015966005)
