Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
NG-29643_SK_BR_3_lib581307_7997_4_1	(1, 36.36593735631593)	(2, 36.30529685686615)	(3, 36.48079182641702)	(4, 36.52283168946194)	(5, 36.542665913766555)	(6, 36.51225053900585)	(7, 36.475449072291376)	(8, 36.544100653357596)	(9, 36.53835201800506)	(10, 36.55923165960975)	(15, 36.53771423003301)	(20, 36.51651292821634)	(25, 36.46083482202073)	(30, 36.42582019800223)	(35, 36.39884434667458)	(40, 36.37213992646641)	(45, 36.332826635336595)	(50, 36.29590640340008)	(55, 36.261241447631356)	(60, 36.233567057015094)	(65, 36.204556776163436)	(70, 36.17822534502666)	(75, 36.14495607031478)	(80, 36.12639113071119)	(85, 36.092753150736165)	(90, 36.07689885323605)	(95, 36.04438374969036)	(100, 35.98375818593975)	(105, 35.93337703265981)	(110, 35.89232823249591)	(115, 35.84576905739986)	(120, 35.81223848479205)	(125, 35.75477659987992)	(130, 35.68147805696062)	(135, 35.62726201644233)	(140, 35.534858572375754)	(145, 35.448876278334964)	(150, 35.201987274015906)
NG-29643_SK_BR_3_lib581307_7997_4_2	(1, 36.44184744705679)	(2, 36.44627196784416)	(3, 36.51763920479841)	(4, 36.518768530952485)	(5, 36.504807806366486)	(6, 36.45422544376556)	(7, 36.42593487631752)	(8, 36.5027399083899)	(9, 36.519638043175604)	(10, 36.505457619737484)	(15, 36.477227933272864)	(20, 36.45573389175239)	(25, 36.41270390230919)	(30, 36.35726232284027)	(35, 36.34031436237002)	(40, 36.308808306976545)	(45, 36.28091486103989)	(50, 36.23329628383476)	(55, 36.18830452632367)	(60, 36.16841495348755)	(65, 36.12412991868352)	(70, 36.08974392431606)	(75, 35.985313030643546)	(80, 35.948591938161016)	(85, 35.95323427042759)	(90, 35.94477714448065)	(95, 35.88080379898874)	(100, 35.78944121947534)	(105, 35.714968879477745)	(110, 35.685172053971755)	(115, 35.58233873743108)	(120, 35.53737062250745)	(125, 35.42729086491337)	(130, 35.40679633382853)	(135, 35.19821682159293)	(140, 35.10701378031959)	(145, 35.03477798683488)	(150, 34.6979503730419)
NG-29643_T_47D_lib581309_8005_3_1	(1, 35.5665736749269)	(2, 35.49747269196821)	(3, 35.79795912225906)	(4, 35.91615339372891)	(5, 35.98100000873669)	(6, 35.975758181163116)	(7, 35.820465558823756)	(8, 35.956916894686906)	(9, 35.94040487265131)	(10, 36.02879166228549)	(15, 36.01515955797627)	(20, 35.98953481739869)	(25, 35.890381114286605)	(30, 35.84308021202278)	(35, 35.80749010356203)	(40, 35.78283373446759)	(45, 35.73919766976009)	(50, 35.70705209681745)	(55, 35.669990226976736)	(60, 35.621549183650565)	(65, 35.583481594731424)	(70, 35.56639699006889)	(75, 35.525243799367516)	(80, 35.50580816192463)	(85, 35.47158152244415)	(90, 35.43910888931249)	(95, 35.395234097374285)	(100, 35.34991657166596)	(105, 35.317068809949205)	(110, 35.26128845036625)	(115, 35.17851680799238)	(120, 35.174175309858484)	(125, 35.11329202431377)	(130, 35.056810858674815)	(135, 34.97420746752548)	(140, 34.88575425059744)	(145, 34.78375852665323)	(150, 34.506416344807846)
NG-29643_T_47D_lib581309_8005_3_2	(1, 35.83004140270029)	(2, 35.85589619537296)	(3, 35.97506435972776)	(4, 36.00149182026341)	(5, 36.05473586757311)	(6, 36.00182516424336)	(7, 35.97081425357928)	(8, 36.037177999221555)	(9, 36.04924297248313)	(10, 36.07104460163286)	(15, 36.038794022613736)	(20, 36.01264043497282)	(25, 35.95645764285722)	(30, 35.91367078963693)	(35, 35.88148698832652)	(40, 35.83951176696672)	(45, 35.81412549791171)	(50, 35.77117401126361)	(55, 35.73247034833203)	(60, 35.700060079575906)	(65, 35.655703140458286)	(70, 35.6126983102498)	(75, 35.54285823130795)	(80, 35.517269962288495)	(85, 35.47810112835718)	(90, 35.43704636161522)	(95, 35.391603804094316)	(100, 35.408306252933095)	(105, 35.27967088751633)	(110, 35.26451973476152)	(115, 35.14594894725311)	(120, 35.16788144214943)	(125, 35.04203700802433)	(130, 34.8429534707539)	(135, 34.82415987858219)	(140, 34.71587035322363)	(145, 34.652915353429734)	(150, 34.359989076526844)
NG-30919_HS_578T_B_lib628473_10098_2_1	(1, 35.507713229252495)	(2, 35.54522906259464)	(3, 35.78956739691418)	(4, 35.90952402878587)	(5, 35.952341876069084)	(6, 35.97279925481406)	(7, 35.84419665289796)	(8, 35.98233249260634)	(9, 35.94437525614337)	(10, 36.03917569096863)	(15, 36.0158852729398)	(20, 35.97636771619786)	(25, 35.88443271805541)	(30, 35.842520047463566)	(35, 35.802293374348686)	(40, 35.756718968293846)	(45, 35.7035591379798)	(50, 35.658981729846076)	(55, 35.62442015719945)	(60, 35.57380080003958)	(65, 35.52334122772071)	(70, 35.50035570216242)	(75, 35.49774277529137)	(80, 35.44262365736547)	(85, 35.38426329521701)	(90, 35.38821331833962)	(95, 35.35723356871593)	(100, 35.28785848559892)	(105, 35.25414286028879)	(110, 35.22756395755049)	(115, 35.10486903048324)	(120, 35.063885051008455)	(125, 35.05346198868207)	(130, 34.98865389779776)	(135, 34.892602279314886)	(140, 34.7395242032422)	(145, 34.70184844206206)	(150, 34.36320125368324)
NG-30919_HS_578T_B_lib628473_10098_2_2	(1, 34.67600619119785)	(2, 35.186471683592266)	(3, 35.40741639609252)	(4, 35.46678237030101)	(5, 35.51932060984214)	(6, 35.46965200537554)	(7, 35.482099150111665)	(8, 35.56962746709139)	(9, 35.56595144336876)	(10, 35.569828046114814)	(15, 35.55267406380583)	(20, 35.52897319864541)	(25, 35.45633589078691)	(30, 35.41337693978998)	(35, 35.36945627109027)	(40, 35.35029509145659)	(45, 35.27230729939595)	(50, 35.23506640351407)	(55, 35.20955489897692)	(60, 35.12296166793982)	(65, 35.097224662863134)	(70, 35.06215976367745)	(75, 34.985115059671216)	(80, 34.92471092728688)	(85, 34.871084503501564)	(90, 34.81825531655674)	(95, 34.769410592130534)	(100, 34.64119086752559)	(105, 34.592929719551435)	(110, 34.55105282680747)	(115, 34.51488316144618)	(120, 34.38222312278551)	(125, 34.32580460261565)	(130, 34.28762899830319)	(135, 34.117042850765195)	(140, 34.01316249005813)	(145, 34.00897394222979)	(150, 33.62273699392291)
NG-30919_MDA_MB_468_B_lib628474_10098_2_1	(1, 35.476925549368154)	(2, 35.525481045272834)	(3, 35.76385265803227)	(4, 35.885041837511125)	(5, 35.92936999786903)	(6, 35.943658014603976)	(7, 35.81316631033912)	(8, 35.950656962503174)	(9, 35.92109583139475)	(10, 36.011125393265885)	(15, 35.98718958038781)	(20, 35.94762632879721)	(25, 35.85416442873109)	(30, 35.81645643408161)	(35, 35.7787730761234)	(40, 35.74088987420579)	(45, 35.68688601256632)	(50, 35.631040430290454)	(55, 35.59572884876072)	(60, 35.55079796824692)	(65, 35.499854649688295)	(70, 35.47914311059287)	(75, 35.479580132811805)	(80, 35.42341905288233)	(85, 35.3668884472511)	(90, 35.364747040845074)	(95, 35.33999430118488)	(100, 35.26451236942284)	(105, 35.23715720580206)	(110, 35.20690080198134)	(115, 35.09364870107131)	(120, 35.05120402963767)	(125, 35.0481379733648)	(130, 34.97929982646704)	(135, 34.882467472861016)	(140, 34.7273129790684)	(145, 34.68428687555353)	(150, 34.33795156179818)
NG-30919_MDA_MB_468_B_lib628474_10098_2_2	(1, 34.95969588394274)	(2, 35.32062153037761)	(3, 35.54225493190946)	(4, 35.58650643793128)	(5, 35.63675283105338)	(6, 35.55455641113156)	(7, 35.565408858225645)	(8, 35.72161867810245)	(9, 35.714996896671096)	(10, 35.70074203925757)	(15, 35.68574432547469)	(20, 35.663607003394226)	(25, 35.59145122846282)	(30, 35.54339248102366)	(35, 35.497361472032125)	(40, 35.477099319752895)	(45, 35.399455772714404)	(50, 35.364632478688875)	(55, 35.33514548582893)	(60, 35.25295868624212)	(65, 35.22317707062217)	(70, 35.18946691102728)	(75, 35.11400077881545)	(80, 35.054539529293656)	(85, 35.00274780202325)	(90, 34.95225538116677)	(95, 34.9025653209185)	(100, 34.773815939495236)	(105, 34.72646121557311)	(110, 34.67754933559099)	(115, 34.64149724110684)	(120, 34.50664428746511)	(125, 34.44876011919719)	(130, 34.41345749814616)	(135, 34.24706380745788)	(140, 34.14702836947377)	(145, 34.13865279480137)	(150, 33.752928258849174)
NG-30919_RBL_13_lib628469_10098_1_1	(1, 35.7931397019973)	(2, 35.76959226890138)	(3, 36.02653019854113)	(4, 36.10700849220356)	(5, 36.14560233932973)	(6, 36.13451910784878)	(7, 35.99112383238636)	(8, 36.13289420050272)	(9, 36.13025632330373)	(10, 36.19564031996809)	(15, 36.16549588683931)	(20, 36.12570890852654)	(25, 36.05943668864436)	(30, 36.025475635361616)	(35, 35.99204742181083)	(40, 35.96668509585732)	(45, 35.91555958665011)	(50, 35.85905948939826)	(55, 35.82712966095395)	(60, 35.78418580375457)	(65, 35.73424466441794)	(70, 35.730481137338856)	(75, 35.72619450300779)	(80, 35.66510401384771)	(85, 35.62944617458206)	(90, 35.64395123348138)	(95, 35.61622435671277)	(100, 35.56082014504146)	(105, 35.52326699804198)	(110, 35.499736950031256)	(115, 35.36828197282746)	(120, 35.360655651541705)	(125, 35.36092614779544)	(130, 35.274492814314144)	(135, 35.205595938400606)	(140, 35.041812609580276)	(145, 34.959152785743164)	(150, 34.593854034766295)
NG-30919_RBL_13_lib628469_10098_1_2	(1, 35.28628056480645)	(2, 35.53404605930532)	(3, 35.705069323704556)	(4, 35.76508325469719)	(5, 35.81698017235409)	(6, 35.73144830409869)	(7, 35.75194132235726)	(8, 35.843089686011645)	(9, 35.8836768367331)	(10, 35.85467259593521)	(15, 35.82522509590192)	(20, 35.795964126037155)	(25, 35.722226952304744)	(30, 35.66844072062116)	(35, 35.64578738357573)	(40, 35.59948665857266)	(45, 35.52472847058204)	(50, 35.49772342288445)	(55, 35.43807102747208)	(60, 35.36818939964541)	(65, 35.33649287979476)	(70, 35.3137212774874)	(75, 35.216417985131145)	(80, 35.16281947985667)	(85, 35.12649236274375)	(90, 35.03773330833316)	(95, 34.948336766064465)	(100, 34.871051822038)	(105, 34.739160721361415)	(110, 34.750522301769436)	(115, 34.565480660822466)	(120, 34.551705312844106)	(125, 34.46119306574766)	(130, 34.33599933260613)	(135, 34.17368318660317)	(140, 34.14815907223749)	(145, 34.08268034749081)	(150, 33.64716231832175)
NG-30919_RBL_14_lib628470_10098_1_1	(1, 35.827911886283076)	(2, 35.79124709292095)	(3, 36.048568664701385)	(4, 36.130425732896754)	(5, 36.171884412037684)	(6, 36.16152837593082)	(7, 36.014797519043185)	(8, 36.16034093434231)	(9, 36.150132664304905)	(10, 36.21641785379656)	(15, 36.19103928532992)	(20, 36.15002517527483)	(25, 36.085572497565785)	(30, 36.05207121997265)	(35, 36.01513331972063)	(40, 35.98961429166731)	(45, 35.93770371230531)	(50, 35.88568161450912)	(55, 35.84863524762899)	(60, 35.80579407908819)	(65, 35.7514534290144)	(70, 35.74711898456296)	(75, 35.73035421947467)	(80, 35.66677120023367)	(85, 35.62570606381114)	(90, 35.63726513632052)	(95, 35.6027326373062)	(100, 35.54372972865449)	(105, 35.50122985234189)	(110, 35.47301855328071)	(115, 35.33848360177042)	(120, 35.32371049717576)	(125, 35.322783406947885)	(130, 35.23239056044931)	(135, 35.16318478830242)	(140, 34.99524814243621)	(145, 34.913256578002205)	(150, 34.55206372647113)
NG-30919_RBL_14_lib628470_10098_1_2	(1, 35.49793084998495)	(2, 35.767614149023004)	(3, 35.895123196905416)	(4, 35.94078246607352)	(5, 35.99106092850052)	(6, 35.92951764632475)	(7, 35.92508419669409)	(8, 35.98708116937048)	(9, 36.01317836165789)	(10, 36.01422765589162)	(15, 35.993345354105564)	(20, 35.966511741462554)	(25, 35.90050537993456)	(30, 35.84523607122558)	(35, 35.82432542759713)	(40, 35.780124802716465)	(45, 35.71167476061174)	(50, 35.68903171974117)	(55, 35.632907012744305)	(60, 35.5641437142231)	(65, 35.534197204137605)	(70, 35.51094956563194)	(75, 35.41913094764274)	(80, 35.367217456738736)	(85, 35.32978755689408)	(90, 35.243385881920105)	(95, 35.15690080508174)	(100, 35.08127302137132)	(105, 34.95777313706792)	(110, 34.9636857562945)	(115, 34.7902375231712)	(120, 34.77614410424221)	(125, 34.68831398425948)	(130, 34.57210075023424)	(135, 34.41805812729959)	(140, 34.38951695265517)	(145, 34.33030315910382)	(150, 33.909841052334144)
NG-30919_RBL_15_lib626622_10098_2_1	(1, 35.55516198275607)	(2, 35.60139717497716)	(3, 35.814827534547995)	(4, 35.930565706664126)	(5, 35.98623481756713)	(6, 36.01312522473526)	(7, 35.88863197848207)	(8, 36.01488680906868)	(9, 35.980580994880896)	(10, 36.06974897220184)	(15, 36.052841732511595)	(20, 36.01311878759137)	(25, 35.931075621871)	(30, 35.89550370067241)	(35, 35.85894409416669)	(40, 35.82401493295547)	(45, 35.781257605716505)	(50, 35.73679346063344)	(55, 35.70450482803561)	(60, 35.660005755862585)	(65, 35.61287473455032)	(70, 35.593901384884504)	(75, 35.574015422848525)	(80, 35.51493908294153)	(85, 35.45503022944712)	(90, 35.452331624393466)	(95, 35.426025088514535)	(100, 35.350654844862035)	(105, 35.32089462898013)	(110, 35.294984779555996)	(115, 35.183571220829215)	(120, 35.14473103780111)	(125, 35.1432797562942)	(130, 35.07383379690415)	(135, 34.978226533348746)	(140, 34.82497467659063)	(145, 34.780625567533484)	(150, 34.43344135348159)
NG-30919_RBL_15_lib626622_10098_2_2	(1, 34.74282417098801)	(2, 34.973243716918574)	(3, 35.22365226995371)	(4, 35.30313272136807)	(5, 35.37496860750109)	(6, 35.325894218536064)	(7, 35.322299368109036)	(8, 35.43860977591987)	(9, 35.43514290687915)	(10, 35.492341438499615)	(15, 35.47918831270529)	(20, 35.46277131127413)	(25, 35.396478120792594)	(30, 35.34727164853884)	(35, 35.29956090860591)	(40, 35.283350108997396)	(45, 35.201861177305894)	(50, 35.16704392492767)	(55, 35.13173351016188)	(60, 35.04326553670423)	(65, 35.00733009963308)	(70, 34.979526552127126)	(75, 34.90372166926919)	(80, 34.84393436001717)	(85, 34.78247592150278)	(90, 34.72025190960564)	(95, 34.66442394136269)	(100, 34.517040719047245)	(105, 34.464067065698515)	(110, 34.41360192874701)	(115, 34.37742007293365)	(120, 34.23187945767773)	(125, 34.171420015161814)	(130, 34.141611297329696)	(135, 33.96695688133983)	(140, 33.86566129444364)	(145, 33.86426885086879)	(150, 33.45978462880093)
NG-30919_RBL_15_lib626622_10102_4_1	(1, 35.853620985619855)	(2, 35.87368021381151)	(3, 36.02226360330457)	(4, 36.0953110299532)	(5, 36.127804510286495)	(6, 36.146662863283865)	(7, 36.06223931576571)	(8, 36.151170262125135)	(9, 36.14686320426156)	(10, 36.18259073584922)	(15, 36.157274394948004)	(20, 36.11977554318199)	(25, 36.02626984532693)	(30, 35.98405299865646)	(35, 35.96482769466225)	(40, 35.892272668207006)	(45, 35.919829269215896)	(50, 35.881778625170774)	(55, 35.84531534973236)	(60, 35.79292355395686)	(65, 35.761628357730785)	(70, 35.730876930779345)	(75, 35.674845141575204)	(80, 35.66340625708501)	(85, 35.629317572447995)	(90, 35.578900934235165)	(95, 35.57123087951406)	(100, 35.52864692575716)	(105, 35.471077732221296)	(110, 35.424616013776465)	(115, 35.41751284519698)	(120, 35.24625686647825)	(125, 35.21296139787585)	(130, 35.21516567933502)	(135, 35.12113094706183)	(140, 35.11288454717046)	(145, 34.95171537377016)	(150, 34.919607543965554)
NG-30919_RBL_15_lib626622_10102_4_2	(1, 35.775041197893884)	(2, 35.775914909325614)	(3, 35.884432756803456)	(4, 35.88943948621554)	(5, 35.951313240181676)	(6, 35.92769438908684)	(7, 35.915972373704996)	(8, 35.74322803400099)	(9, 35.93308033813686)	(10, 36.01070788576271)	(15, 35.99500936342376)	(20, 35.98107662008304)	(25, 35.9134084774593)	(30, 35.890673499227944)	(35, 35.8641115946853)	(40, 35.82270107557428)	(45, 35.750508926177815)	(50, 35.7417453546765)	(55, 35.69848678174891)	(60, 35.6733042252279)	(65, 35.627514800219)	(70, 35.58485119394872)	(75, 35.48438836492652)	(80, 35.51646775520939)	(85, 35.436117693105246)	(90, 35.38507316894239)	(95, 34.85521341152901)	(100, 35.31380634980221)	(105, 35.07326554622964)	(110, 35.16418730593675)	(115, 35.054787474279365)	(120, 34.63935972053721)	(125, 35.006630107885215)	(130, 34.980035580620076)	(135, 34.83922537423453)	(140, 34.31691847948456)	(145, 34.772398304711054)	(150, 34.57962156861444)
NG-30919_RBL_18_lib626623_10098_1_1	(1, 35.771135345112484)	(2, 35.75038957303916)	(3, 36.00599005355164)	(4, 36.08669916968083)	(5, 36.131731806107155)	(6, 36.12719895641196)	(7, 35.97746479920136)	(8, 36.1197541575994)	(9, 36.110127126542196)	(10, 36.18736698712267)	(15, 36.158595776018515)	(20, 36.122675763851326)	(25, 36.060392128834984)	(30, 36.029362594813165)	(35, 35.996678483172346)	(40, 35.974056253809394)	(45, 35.92977438669476)	(50, 35.878028532287075)	(55, 35.846732595144786)	(60, 35.81002604967735)	(65, 35.76035899497189)	(70, 35.763034610163956)	(75, 35.73985242137354)	(80, 35.677853989157015)	(85, 35.63965533349419)	(90, 35.65429523501315)	(95, 35.62599083115395)	(100, 35.570774669147376)	(105, 35.532771420370665)	(110, 35.51066411811321)	(115, 35.37982059685551)	(120, 35.37169289168572)	(125, 35.375817494451006)	(130, 35.28950105376548)	(135, 35.22370804235188)	(140, 35.05921936732904)	(145, 34.978908383582066)	(150, 34.61736455997429)
NG-30919_RBL_18_lib626623_10098_1_2	(1, 35.28188518244494)	(2, 35.532251227296584)	(3, 35.68014392503914)	(4, 35.74137719086592)	(5, 35.78704251540625)	(6, 35.721836788136535)	(7, 35.697546493185115)	(8, 35.79757439538562)	(9, 35.84170881538006)	(10, 35.823614392732615)	(15, 35.79760469328735)	(20, 35.7790887816001)	(25, 35.713598028778144)	(30, 35.663675417360885)	(35, 35.648562036083035)	(40, 35.60509912142375)	(45, 35.5342315688241)	(50, 35.51618974296814)	(55, 35.45771806884754)	(60, 35.38956509732036)	(65, 35.359073143788954)	(70, 35.34257238848554)	(75, 35.2486807405061)	(80, 35.19802253445751)	(85, 35.16091339111223)	(90, 35.06475418047006)	(95, 34.97269110434394)	(100, 34.893740455789306)	(105, 34.75994744894983)	(110, 34.76973152708514)	(115, 34.58451343250812)	(120, 34.57263072009405)	(125, 34.48056495666582)	(130, 34.35773603374794)	(135, 34.19420052762604)	(140, 34.16709710766247)	(145, 34.10143154869792)	(150, 33.65811986911123)
NG-30919_RBL_20_lib626624_10098_1_1	(1, 35.77290052334621)	(2, 35.72780106206389)	(3, 35.98048596034405)	(4, 36.06397702593814)	(5, 36.10986872937843)	(6, 36.10424770532749)	(7, 35.949853717738904)	(8, 36.09033298625249)	(9, 36.08734786391566)	(10, 36.1577403395104)	(15, 36.13106782295069)	(20, 36.093047762830764)	(25, 36.02388803559754)	(30, 35.99043789654685)	(35, 35.95091490824891)	(40, 35.929523924560314)	(45, 35.87884311683838)	(50, 35.82728179453547)	(55, 35.78960287628183)	(60, 35.75168458229161)	(65, 35.698668061977074)	(70, 35.69675795574099)	(75, 35.67351904167258)	(80, 35.604518793458254)	(85, 35.566611713655334)	(90, 35.57509526382249)	(95, 35.548621851490275)	(100, 35.48622171147014)	(105, 35.453712778112276)	(110, 35.42414736804596)	(115, 35.29563217884847)	(120, 35.28161783342251)	(125, 35.28643940993811)	(130, 35.1944498681285)	(135, 35.126323243534245)	(140, 34.956354225783514)	(145, 34.87263125184392)	(150, 34.51220785251632)
NG-30919_RBL_20_lib626624_10098_1_2	(1, 35.562777920138565)	(2, 35.697828832024925)	(3, 35.84400864575413)	(4, 35.884692739128134)	(5, 35.92908620443603)	(6, 35.84964036869872)	(7, 35.82679661499232)	(8, 35.96318453923402)	(9, 36.0015597240192)	(10, 35.98284054665844)	(15, 35.95578135024754)	(20, 35.94074223421896)	(25, 35.87969770079466)	(30, 35.82999928732268)	(35, 35.81155307585769)	(40, 35.770616645801645)	(45, 35.70274372909458)	(50, 35.68425251240591)	(55, 35.6264011838828)	(60, 35.563350848077285)	(65, 35.52938370354999)	(70, 35.51380073437207)	(75, 35.423918394254144)	(80, 35.3729317466481)	(85, 35.3325651003661)	(90, 35.241202924212885)	(95, 35.15357490649167)	(100, 35.074592616697856)	(105, 34.94528766573897)	(110, 34.94688749532524)	(115, 34.772568665499485)	(120, 34.753535045470734)	(125, 34.664470380309425)	(130, 34.547390212320195)	(135, 34.39193544470977)	(140, 34.36203133823858)	(145, 34.298109012031844)	(150, 33.87247117456035)
NG-30919_RBL_20_lib626624_10102_3_1	(1, 35.915963181725054)	(2, 35.854642823176036)	(3, 36.057329350191424)	(4, 36.134090061687125)	(5, 36.174296645180036)	(6, 36.15461497714354)	(7, 36.04800938721221)	(8, 36.13132296571366)	(9, 36.07999447101292)	(10, 36.19973000941135)	(15, 36.15530179468508)	(20, 36.137710814812294)	(25, 36.03636301479081)	(30, 35.992447585817594)	(35, 35.96011098430165)	(40, 35.92282973653442)	(45, 35.9022974869488)	(50, 35.85085171715623)	(55, 35.786086577266)	(60, 35.77593574025259)	(65, 35.715773251437135)	(70, 35.70718275041201)	(75, 35.62119855522387)	(80, 35.62782848973246)	(85, 35.593814430916524)	(90, 35.55623806725349)	(95, 35.47859713013158)	(100, 35.46856431345216)	(105, 35.425178716167785)	(110, 35.401359723896064)	(115, 35.3727092912061)	(120, 35.27281872351137)	(125, 35.11999087255791)	(130, 35.162090039921324)	(135, 35.048575854059344)	(140, 35.03710198745438)	(145, 34.96987373941697)	(150, 34.84984479444802)
