tumour_lineage	tumour_sample_id	cell_line_model_id	cell_line_group_id	cell_line_lineage	rank	top10_indicator	is_displayed_model	is_focal_lineage	is_non_focal_lineage	similarity_score	panel	figure_label
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	14	FALSE	FALSE	TRUE	FALSE	0.196421365455842	A	CAL-85-1
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	15	FALSE	TRUE	TRUE	FALSE	0.189995559373896	A	MDA-MB-468-B
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	16	FALSE	FALSE	TRUE	FALSE	0.18683156960236	A	EFM-19
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	17	FALSE	FALSE	TRUE	FALSE	0.17918782311145	A	HS-578T-B
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	18	FALSE	FALSE	TRUE	FALSE	0.176285169950902	A	HCC-1937
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	19	FALSE	FALSE	TRUE	FALSE	0.176155899167391	A	EFM-192B
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	20	FALSE	FALSE	TRUE	FALSE	0.167651279134403	A	CAL-148
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	21	FALSE	FALSE	TRUE	FALSE	0.159574999589478	A	ETCC-006
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	22	FALSE	FALSE	TRUE	FALSE	0.146725483708562	A	EFM-192C
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	23	FALSE	FALSE	TRUE	FALSE	0.130295516504909	A	EVSA-T
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	24	FALSE	FALSE	TRUE	FALSE	0.118044838794092	A	MFM-223
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	25	FALSE	FALSE	TRUE	FALSE	0.10734960305135	A	T-47D
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	26	FALSE	FALSE	TRUE	FALSE	0.0987045320589796	A	BT-474
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	27	FALSE	FALSE	TRUE	FALSE	0.0917665341699366	A	DU-4475
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	28	FALSE	FALSE	FALSE	TRUE	0.0669067143594336	A	CCLF-PEDS-0051-T
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	29	FALSE	FALSE	TRUE	FALSE	0.0420881214474554	A	HCC-1599
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	30	FALSE	FALSE	TRUE	FALSE	-0.00811855458493772	A	COLO-824
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	31	FALSE	FALSE	FALSE	TRUE	-0.042173370288473	A	GIMEN
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	32	FALSE	FALSE	FALSE	TRUE	-0.0759046596527368	A	SHSY5Y
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	33	FALSE	FALSE	FALSE	TRUE	-0.0986220782619299	A	SKNBE2
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	34	FALSE	FALSE	FALSE	TRUE	-0.103722334742152	A	NGP
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	35	FALSE	FALSE	FALSE	TRUE	-0.128069263984566	A	WERI-RB1
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	36	FALSE	FALSE	FALSE	TRUE	-0.130250795801425	A	NBLS
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	37	FALSE	FALSE	FALSE	TRUE	-0.134299416988766	A	SIMA
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	38	FALSE	FALSE	FALSE	TRUE	-0.136261537854154	A	Y-79
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	39	FALSE	FALSE	FALSE	TRUE	-0.147835814924766	A	CHP134
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	40	FALSE	FALSE	FALSE	TRUE	-0.160001243794566	A	NMB
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_LS_libLAB6078	LS	neuroblastoma	41	FALSE	FALSE	FALSE	TRUE	-0.166005696998367	A	LS
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	42	FALSE	FALSE	FALSE	TRUE	-0.166427748637503	A	LAN6
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	43	FALSE	FALSE	FALSE	TRUE	-0.175662573907077	A	MHHNB11
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	44	FALSE	FALSE	FALSE	TRUE	-0.180573466158481	A	RBL-7
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	45	FALSE	FALSE	FALSE	TRUE	-0.182808103810728	A	CHP126
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	46	FALSE	FALSE	FALSE	TRUE	-0.196167016454773	A	KELLY
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	47	FALSE	FALSE	FALSE	TRUE	-0.19943861541907	A	IMR32
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	48	FALSE	FALSE	FALSE	TRUE	-0.232664700586156	A	LAN2
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	49	FALSE	FALSE	FALSE	TRUE	-0.238210067818248	A	LAN1
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	50	FALSE	FALSE	FALSE	TRUE	-0.238817989881242	A	RBL-15-4
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	51	FALSE	FALSE	FALSE	TRUE	-0.251202829702513	A	RBL-15-2
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	52	FALSE	FALSE	FALSE	TRUE	-0.267650265930965	A	LAN5
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	53	FALSE	FALSE	FALSE	TRUE	-0.303363940229382	A	RBL-13
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	54	FALSE	FALSE	FALSE	TRUE	-0.306773893870084	A	RBL-18
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	55	FALSE	FALSE	FALSE	TRUE	-0.334033957687926	A	RBL-30
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	56	FALSE	FALSE	FALSE	TRUE	-0.340102696902987	A	RBL-20-3
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	57	FALSE	FALSE	FALSE	TRUE	-0.340937017527371	A	RBL-20-1
breast cancer	TCGA-3C-AALJ-01A-31R-A41B-07	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	58	FALSE	FALSE	FALSE	TRUE	-0.352801280409642	A	RBL-14
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	1	TRUE	FALSE	TRUE	FALSE	0.383198781081326	A	JIMT-1-B
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	2	TRUE	FALSE	TRUE	FALSE	0.377349452817736	A	CAL-120
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	3	TRUE	FALSE	TRUE	FALSE	0.367942732344144	A	ETCC-006
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	4	TRUE	FALSE	TRUE	FALSE	0.364321752883874	A	HCC-1143
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	5	TRUE	TRUE	TRUE	FALSE	0.355202921938964	A	KPL-1
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	6	TRUE	TRUE	TRUE	FALSE	0.342706979119973	A	MCF-7
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	7	TRUE	TRUE	TRUE	FALSE	0.316692806150774	A	MDA-MB-468-B
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	8	TRUE	TRUE	TRUE	FALSE	0.314597221935924	A	EFM-192A
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	9	TRUE	FALSE	TRUE	FALSE	0.310294950508506	A	HDQ-P1
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	10	TRUE	FALSE	TRUE	FALSE	0.307561397508009	A	CAL-85-1
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	11	FALSE	FALSE	TRUE	FALSE	0.290772267154495	A	ETCC-007
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	12	FALSE	FALSE	TRUE	FALSE	0.278333622736844	A	MDA-MB-231
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	13	FALSE	FALSE	FALSE	TRUE	0.276235243478027	A	CCLF-PEDS-0051-T
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	14	FALSE	FALSE	TRUE	FALSE	0.258657211964605	A	EFM-192B
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	15	FALSE	FALSE	TRUE	FALSE	0.258499291980425	A	EFM-19
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	16	FALSE	FALSE	TRUE	FALSE	0.254533823351125	A	SK-BR-3
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	17	FALSE	FALSE	TRUE	FALSE	0.249650182778406	A	CAL-148
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	18	FALSE	FALSE	TRUE	FALSE	0.244939136170699	A	EFM-192C
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	19	FALSE	FALSE	TRUE	FALSE	0.244003495202482	A	HS-578T-B
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	20	FALSE	FALSE	TRUE	FALSE	0.231433483718345	A	CAL-51
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	21	FALSE	FALSE	TRUE	FALSE	0.231102271008162	A	MDA-MB-453
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	22	FALSE	FALSE	TRUE	FALSE	0.219555944377228	A	HCC-1937
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	23	FALSE	FALSE	TRUE	FALSE	0.216025803845911	A	IPH-926
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	24	FALSE	FALSE	TRUE	FALSE	0.20857910795473	A	BT-474
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	25	FALSE	FALSE	TRUE	FALSE	0.207449211430752	A	EVSA-T
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	26	FALSE	FALSE	TRUE	FALSE	0.196289998389356	A	T-47D
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	27	FALSE	FALSE	TRUE	FALSE	0.17884682774738	A	MFM-223
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	28	FALSE	FALSE	FALSE	TRUE	0.157788267733069	A	GIMEN
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	29	FALSE	FALSE	TRUE	FALSE	0.156407516012982	A	HCC-1599
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	30	FALSE	FALSE	TRUE	FALSE	0.150317813968162	A	COLO-824
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	31	FALSE	FALSE	FALSE	TRUE	0.037111545662808	A	SHSY5Y
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	32	FALSE	FALSE	TRUE	FALSE	-0.0600344000036336	A	DU-4475
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_LS_libLAB6078	LS	neuroblastoma	33	FALSE	FALSE	FALSE	TRUE	-0.0790847209270881	A	LS
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	34	FALSE	FALSE	FALSE	TRUE	-0.0992265065199641	A	SKNBE2
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	35	FALSE	FALSE	FALSE	TRUE	-0.162837514660879	A	LAN5
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	36	FALSE	FALSE	FALSE	TRUE	-0.178262663558112	A	MHHNB11
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	37	FALSE	FALSE	FALSE	TRUE	-0.191762725922531	A	Y-79
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	38	FALSE	FALSE	FALSE	TRUE	-0.20482187010103	A	LAN6
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	39	FALSE	FALSE	FALSE	TRUE	-0.22256760425252	A	SIMA
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	40	FALSE	FALSE	FALSE	TRUE	-0.228214291828444	A	NBLS
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	41	FALSE	FALSE	FALSE	TRUE	-0.2312811538221	A	CHP134
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	42	FALSE	FALSE	FALSE	TRUE	-0.233329222289497	A	KELLY
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	43	FALSE	FALSE	FALSE	TRUE	-0.258933222556424	A	WERI-RB1
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	44	FALSE	FALSE	FALSE	TRUE	-0.272763798870034	A	NGP
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	45	FALSE	FALSE	FALSE	TRUE	-0.293525385462767	A	LAN1
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	46	FALSE	FALSE	FALSE	TRUE	-0.302143903537443	A	IMR32
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	47	FALSE	FALSE	FALSE	TRUE	-0.308271338675827	A	LAN2
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	48	FALSE	FALSE	FALSE	TRUE	-0.312149462181134	A	RBL-7
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	49	FALSE	FALSE	FALSE	TRUE	-0.316058331170086	A	NMB
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	50	FALSE	FALSE	FALSE	TRUE	-0.346130209219522	A	RBL-15-2
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	51	FALSE	FALSE	FALSE	TRUE	-0.359065672702448	A	RBL-15-4
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	52	FALSE	FALSE	FALSE	TRUE	-0.365576727625411	A	CHP126
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	53	FALSE	FALSE	FALSE	TRUE	-0.422471943872722	A	RBL-30
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	54	FALSE	FALSE	FALSE	TRUE	-0.437006871266214	A	RBL-18
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	55	FALSE	FALSE	FALSE	TRUE	-0.449953514925011	A	RBL-13
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	56	FALSE	FALSE	FALSE	TRUE	-0.473185221624277	A	RBL-20-1
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	57	FALSE	FALSE	FALSE	TRUE	-0.49947680270728	A	RBL-20-3
breast cancer	TCGA-3C-AALK-01A-11R-A41B-07	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	58	FALSE	FALSE	FALSE	TRUE	-0.509242686330733	A	RBL-14
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	1	TRUE	FALSE	TRUE	FALSE	0.435760980417573	A	ETCC-006
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	2	TRUE	FALSE	TRUE	FALSE	0.390344310984977	A	ETCC-007
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	3	TRUE	FALSE	FALSE	TRUE	0.379549152420386	A	CCLF-PEDS-0051-T
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	4	TRUE	FALSE	TRUE	FALSE	0.37048552359384	A	HCC-1143
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	5	TRUE	FALSE	TRUE	FALSE	0.347875714177406	A	HS-578T-B
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	6	TRUE	FALSE	TRUE	FALSE	0.342105345905907	A	JIMT-1-B
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	7	TRUE	FALSE	TRUE	FALSE	0.339830180116127	A	HDQ-P1
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	8	TRUE	FALSE	TRUE	FALSE	0.329055285620302	A	CAL-51
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	9	TRUE	TRUE	TRUE	FALSE	0.328211881103022	A	MDA-MB-468-B
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	10	TRUE	FALSE	TRUE	FALSE	0.32004685891212	A	CAL-120
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	11	FALSE	FALSE	TRUE	FALSE	0.309912029484919	A	MDA-MB-231
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	12	FALSE	TRUE	TRUE	FALSE	0.254252921432362	A	KPL-1
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	13	FALSE	FALSE	TRUE	FALSE	0.250775187975441	A	CAL-85-1
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	14	FALSE	FALSE	TRUE	FALSE	0.246580525740783	A	COLO-824
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	15	FALSE	FALSE	TRUE	FALSE	0.244475158872046	A	HCC-1599
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	16	FALSE	TRUE	TRUE	FALSE	0.237913094396671	A	EFM-192A
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	17	FALSE	FALSE	TRUE	FALSE	0.236673492396956	A	EFM-19
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	18	FALSE	FALSE	TRUE	FALSE	0.230509022925999	A	SK-BR-3
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	19	FALSE	FALSE	TRUE	FALSE	0.225996424440004	A	HCC-1937
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	20	FALSE	FALSE	TRUE	FALSE	0.217403061761038	A	MFM-223
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	21	FALSE	FALSE	TRUE	FALSE	0.213374704642463	A	EFM-192B
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	22	FALSE	FALSE	FALSE	TRUE	0.205097181931858	A	GIMEN
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	23	FALSE	TRUE	TRUE	FALSE	0.197078899549264	A	MCF-7
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	24	FALSE	FALSE	TRUE	FALSE	0.194977725246479	A	CAL-148
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	25	FALSE	FALSE	TRUE	FALSE	0.192524375403753	A	T-47D
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	26	FALSE	FALSE	TRUE	FALSE	0.190056351580196	A	MDA-MB-453
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	27	FALSE	FALSE	TRUE	FALSE	0.176495497009478	A	BT-474
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	28	FALSE	FALSE	TRUE	FALSE	0.172613879699211	A	EFM-192C
breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	29	FALSE	FALSE	TRUE	FALSE	0.120790270731453	A	IPH-926
