cell_line_group_id	cell_line_lineage	tumour_sample_id	tumour_lineage	similarity_score	rank	consensus_component_id	consensus_component_label	same_lineage_indicator
CAL_51	breast cancer	TCGA-E2-A150-01A-11R-A12D-07	breast cancer	0.344703339273966	4	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-E2-A1IN-01A-11R-A13Q-07	breast cancer	0.33957652987605	5	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-GM-A5PX-01A-12R-A28M-07	breast cancer	0.337580169722057	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-BH-A0AV-01A-31R-A115-07	breast cancer	0.33192160320927	7	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-BH-A0H3-01A-11R-A12P-07	breast cancer	0.331006226309819	8	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-4H-AAAK-01A-12R-A41B-07	breast cancer	0.329055285620302	9	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-A2-A0EM-01A-11R-A034-07	breast cancer	0.327306286857459	10	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-GM-A2DL-01A-11R-A18M-07	breast cancer	0.323070397724275	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-A2-A1FZ-01A-51R-A14D-07	breast cancer	0.322547724502299	12	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-BH-A0C1-01B-11R-A12D-07	breast cancer	0.322297568067182	13	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-AR-A24Q-01A-12R-A169-07	breast cancer	0.317181938845137	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-AN-A0G0-01A-11R-A034-07	breast cancer	0.313549779208996	15	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-AN-A0AL-01A-11R-A00Z-07	breast cancer	0.312765769376031	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-EW-A1P4-01A-21R-A144-07	breast cancer	0.311316539078733	17	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-AN-A0FD-01A-11R-A034-07	breast cancer	0.310529035440808	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-A2-A04V-01A-21R-A034-07	breast cancer	0.309967930364275	19	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-E2-A15L-01A-11R-A12D-07	breast cancer	0.309466918733049	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-LL-A73Z-01A-11R-A32P-07	breast cancer	0.302445069524972	21	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-AO-A129-01A-21R-A10J-07	breast cancer	0.301592581114796	22	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-B6-A0RS-01A-11R-A084-07	breast cancer	0.300080462328223	23	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-AR-A2LK-01A-11R-A180-07	breast cancer	0.299410350536945	24	4	Component 4 - breast cancer dominant (n = 47, purity = 1.00)	TRUE
CAL_51	breast cancer	TCGA-BH-A0BM-01A-11R-A056-07	breast cancer	0.297518804531745	25	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-AO-A12F-01A-11R-A115-07	breast cancer	0.297318260127056	26	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-E9-A244-01A-11R-A169-07	breast cancer	0.297235806330006	27	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-LL-A73Y-01A-11R-A33J-07	breast cancer	0.296717325673981	28	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-E2-A1IF-01A-11R-A144-07	breast cancer	0.296457386584977	29	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-EW-A1PG-01A-11R-A144-07	breast cancer	0.296313441820636	30	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-BH-A0DT-01A-21R-A12D-07	breast cancer	0.295265999093707	31	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-EW-A1P8-01A-11R-A144-07	breast cancer	0.294767782506449	32	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	0.293661643856196	33	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-A7-A5ZW-01A-12R-A29R-07	breast cancer	0.293216533104326	34	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-BH-A0E2-01A-11R-A056-07	breast cancer	0.29150596619604	35	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-GI-A2C9-01A-11R-A21T-07	breast cancer	0.291043386419371	36	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-A7-A6VV-01A-22R-A33J-07	breast cancer	0.290953945012401	37	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-C8-A131-01A-11R-A115-07	breast cancer	0.290878478825271	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-D8-A1XO-01A-11R-A14M-07	breast cancer	0.289940741574078	39	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-A2-A0CK-01A-11R-A22K-07	breast cancer	0.289731113276494	40	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-A1-A0SP-01A-11R-A084-07	breast cancer	0.289706656641776	41	2	Component 2 - breast cancer dominant (n = 2, purity = 1.00)	TRUE
CAL_51	breast cancer	TCGA-BH-A18F-01A-11R-A12D-07	breast cancer	0.28965075576242	42	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-A7-A4SE-01A-11R-A266-07	breast cancer	0.289197958639638	43	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-EW-A1OW-01A-21R-A144-07	breast cancer	0.285112303119723	44	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-BH-A0HI-01A-11R-A084-07	breast cancer	0.284310125500968	45	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-AR-A1AL-01A-21R-A12P-07	breast cancer	0.283864315988106	46	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-EW-A2FV-01A-11R-A17B-07	breast cancer	0.283805620064782	47	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-AO-A126-01A-11R-A10J-07	breast cancer	0.283425494085163	48	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-A7-A6VY-01A-12R-A33J-07	breast cancer	0.283269670383959	49	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_51	breast cancer	TCGA-D8-A27V-01A-12R-A17B-07	breast cancer	0.282185193324457	50	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-E9-A1R3-01A-31R-A14M-07	breast cancer	0.543560934928232	1	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-C8-A12Q-01A-11R-A115-07	breast cancer	0.536102360100188	2	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0B3-01A-11R-A056-07	breast cancer	0.535093349227817	3	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A18J-01A-11R-A12D-07	breast cancer	0.532781149105464	4	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-E2-A14Y-01A-21R-A12D-07	breast cancer	0.527574680954466	5	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-E2-A150-01A-11R-A12D-07	breast cancer	0.523614103652109	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-B6-A0RE-01A-11R-A056-07	breast cancer	0.521403223873589	7	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-E2-A1B0-01A-11R-A12P-07	breast cancer	0.51739862462874	8	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-D8-A13Z-01A-11R-A115-07	breast cancer	0.506655174377552	9	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-A2-A0EV-01A-11R-A034-07	breast cancer	0.503999183847161	10	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-A2-A0D2-01A-21R-A034-07	breast cancer	0.499773776128857	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-A7-A13D-01A-13R-A12P-07	breast cancer	0.494589668329601	12	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-D8-A142-01A-11R-A115-07	breast cancer	0.492685544626546	13	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0WA-01A-11R-A109-07	breast cancer	0.491134295224423	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-C8-A12P-01A-11R-A115-07	breast cancer	0.486752365043922	15	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-B6-A0RS-01A-11R-A084-07	breast cancer	0.485995606889644	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-A2-A1FZ-01A-51R-A14D-07	breast cancer	0.484630227911379	17	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-EW-A1PG-01A-11R-A144-07	breast cancer	0.484463224034304	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-E2-A1LL-01A-11R-A144-07	breast cancer	0.48434722970964	19	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-AN-A0AL-01A-11R-A00Z-07	breast cancer	0.478534237017632	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0BD-01A-11R-A034-07	breast cancer	0.476549755800502	21	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-GM-A2DL-01A-11R-A18M-07	breast cancer	0.475786708797296	22	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-E2-A152-01A-11R-A12D-07	breast cancer	0.474285071425602	23	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-D8-A1X9-01A-12R-A157-07	breast cancer	0.470176356792953	24	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-EW-A1OW-01A-21R-A144-07	breast cancer	0.468813772858656	25	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A18K-01A-11R-A12D-07	breast cancer	0.468648865264556	26	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-A2-A0CX-01A-21R-A00Z-07	breast cancer	0.462019719733954	27	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A201-01A-11R-A14M-07	breast cancer	0.461938663458888	28	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-EW-A1P4-01A-21R-A144-07	breast cancer	0.460390209100733	29	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0AV-01A-31R-A115-07	breast cancer	0.460354572290144	30	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-C8-A12L-01A-11R-A115-07	breast cancer	0.458998277204774	31	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-EW-A2FV-01A-11R-A17B-07	breast cancer	0.458089887915243	32	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-C8-A12O-01A-11R-A115-07	breast cancer	0.452846385431672	33	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A1FM-01A-11R-A13Q-07	breast cancer	0.451490789107294	34	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0B1-01A-12R-A056-07	breast cancer	0.450534185309319	35	4	Component 4 - breast cancer dominant (n = 47, purity = 1.00)	TRUE
CAL_85_1	breast cancer	TCGA-A7-A0DA-01A-31R-A115-07	breast cancer	0.449221912166442	36	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0E2-01A-11R-A056-07	breast cancer	0.449124784388561	37	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0GY-01A-11R-A056-07	breast cancer	0.44822338270895	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0HI-01A-11R-A084-07	breast cancer	0.447594497816197	39	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A1F2-01A-31R-A13Q-07	breast cancer	0.44673432303511	40	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0HX-01A-21R-A056-07	breast cancer	0.445554814480704	41	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-D8-A27F-01A-11R-A16F-07	breast cancer	0.443596886181268	42	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-D8-A1XY-01A-11R-A14M-07	breast cancer	0.443509541057274	43	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-C8-A131-01A-11R-A115-07	breast cancer	0.443146884102454	44	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-EW-A1P8-01A-11R-A144-07	breast cancer	0.439989183179845	45	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0DT-01A-21R-A12D-07	breast cancer	0.439906030621803	46	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-A7-A4SD-01A-11R-A266-07	breast cancer	0.439616743571137	47	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-A8-A095-01A-11R-A00Z-07	breast cancer	0.438575589693136	48	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-A2-A25B-01A-11R-A169-07	breast cancer	0.437928537014593	49	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CAL_85_1	breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	breast cancer	0.437099107717151	50	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A2-A4RX-01A-11R-A266-07	breast cancer	0.49844333520019	1	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A1-A0SH-01A-11R-A084-07	breast cancer	0.468830543122462	2	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A1FH-01A-12R-A13Q-07	breast cancer	0.468585976775281	3	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-EW-A1PG-01A-11R-A144-07	breast cancer	0.458831972088691	4	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-AN-A0XL-01A-11R-A10J-07	breast cancer	0.434957405276833	5	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A0AV-01A-31R-A115-07	breast cancer	0.431553041724067	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-AC-A3YI-01A-21R-A239-07	breast cancer	0.426491217098402	7	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A2-A1FZ-01A-51R-A14D-07	breast cancer	0.421866816853696	8	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-GM-A2DL-01A-11R-A18M-07	breast cancer	0.421384671769252	9	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-HN-A2OB-01A-21R-A27Q-07	breast cancer	0.419080158017811	10	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-AR-A1AN-01A-11R-A12P-07	breast cancer	0.413123220561461	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-D8-A142-01A-11R-A115-07	breast cancer	0.407292758844655	12	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A2-A0ES-01A-11R-A115-07	breast cancer	0.400593038453866	13	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-E9-A1R3-01A-31R-A14M-07	breast cancer	0.393093236727297	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-D8-A1XT-01A-11R-A14M-07	breast cancer	0.386434044474041	15	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-4H-AAAK-01A-12R-A41B-07	breast cancer	0.379549152420386	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-AR-A2LM-01A-11R-A180-07	breast cancer	0.378146739109548	17	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A8-A07G-01A-11R-A034-07	breast cancer	0.375708762008644	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A0DQ-01A-11R-A084-07	breast cancer	0.374409066563623	19	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A0W4-01A-11R-A109-07	breast cancer	0.374138646059739	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A201-01A-11R-A14M-07	breast cancer	0.374125369600892	21	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-D8-A1XY-01A-11R-A14M-07	breast cancer	0.373486003293261	22	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A2-A0YL-01A-21R-A109-07	breast cancer	0.372972413964179	23	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-AN-A0AS-01A-11R-A00Z-07	breast cancer	0.371961306808832	24	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A18M-01A-11R-A12D-07	breast cancer	0.370243752290626	25	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-AN-A0FS-01A-11R-A034-07	breast cancer	0.369948176391032	26	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A2-A1G6-01A-11R-A13Q-07	breast cancer	0.369932803649209	27	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A0BP-01A-11R-A115-07	breast cancer	0.363567091012571	28	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-AN-A04A-01A-21R-A034-07	breast cancer	0.357714967705014	29	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A0EA-01A-11R-A115-07	breast cancer	0.352694369977874	30	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-B6-A0WY-01A-11R-A109-07	breast cancer	0.352006789161798	31	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-AQ-A0Y5-01A-11R-A14M-07	breast cancer	0.351863543158449	32	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A0DE-01A-11R-A115-07	breast cancer	0.351707020696252	33	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A7-A4SE-01A-11R-A266-07	breast cancer	0.349200565018138	34	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A2-A0CP-01A-11R-A034-07	breast cancer	0.347246130523662	35	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A18F-01A-11R-A12D-07	breast cancer	0.346550863336675	36	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-A8-A097-01A-11R-A034-07	breast cancer	0.344680280161232	37	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
CCLF_PEDS_0051_T	neuroblastoma	TCGA-BH-A28O-01A-11R-A22K-07	breast cancer	0.343259699064604	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	FALSE
